unique_id,ds,Best-Fit,Equal-All,Equal-Best3,InverseMSE,InverseMSE-Best3
store_13,2015-08-23,0.0,24527.24104436098,18222.379654823628,18875.416254294058,12551.341402940583
store_13,2015-08-30,0.0,26322.72632244168,22408.046321490296,22556.40479084337,17397.19889137802
store_13,2015-09-06,0.0,24718.925886236662,18662.046321490296,19263.730397672716,13060.355182286683
store_14,2015-07-19,0.0,23969.35298889933,19863.551800222274,13392.882486916045,8775.875493107313
store_14,2015-07-26,0.0,25603.017111036737,23677.88513355561,15630.496303307891,11470.414359798946
store_14,2015-08-02,0.0,25408.538376031283,23226.551800222274,15365.272221524177,11151.581394186742
store_14,2015-08-09,0.0,23659.488212454402,19147.88513355561,12971.746037064331,8270.310960485891
store_14,2015-08-16,0.0,25120.866620306093,22560.218466888942,14973.490313313978,10680.86714141067
store_14,2015-08-23,0.0,23533.95931387207,18859.88513355561,12801.947485455621,8066.860678145457
store_14,2015-08-30,0.0,25174.052007438044,22689.218466888942,15048.36240409158,10771.99591370899
store_14,2015-09-06,0.0,23431.858986718307,18626.551800222274,12664.224062025454,7902.028273471496
store_15,2015-07-19,0.0,41671.24219901908,34064.22988931425,30234.900774097,17149.619599160433
store_15,2015-07-26,0.0,44532.69570532377,40729.70282896157,33056.556837155935,21091.91420650031
store_15,2015-08-02,0.0,43839.29206877132,39100.50910194223,32367.999565326532,20124.502565515722
store_15,2015-08-09,0.0,41909.60271793314,34586.64870825622,30458.682520143826,17449.624364773867
store_15,2015-08-16,0.0,44691.627652809264,41066.788314570214,33201.9075184946,21282.218093072257
store_15,2015-08-23,0.0,42019.938301971095,34821.59458755088,30559.90890839427,17582.544270493185
store_15,2015-08-30,0.0,44640.39180827578,40924.73419386486,33143.5915790743,21191.987469662214
store_15,2015-09-06,0.0,41742.27388600904,34151.20713351219,30278.008009329304,17179.587220319183
store_16,2015-07-19,0.0,44041.3563259152,42525.185116702894,29302.60659147586,18314.540168447944
store_16,2015-07-26,0.0,46670.776173243445,42525.185116702894,31117.84545268478,18314.540168447944
store_16,2015-08-02,0.0,45780.338877714545,42525.185116702894,30504.22286676636,18314.540168447944
store_16,2015-08-09,0.0,44672.47301075707,42525.185116702894,29740.564681897984,18314.540168447944
store_16,2015-08-16,0.0,46242.178572371035,42525.185116702894,30824.552509591318,18314.540168447944
store_16,2015-08-23,0.0,45237.88413398499,42525.185116702894,30132.363318966512,18314.540168447944
store_16,2015-08-30,0.0,47044.44683845609,42525.185116702894,31379.79334315066,18314.540168447944
store_16,2015-09-06,0.0,44199.29525721291,42525.185116702894,29417.3290355291,18314.540168447944
store_17,2015-07-19,0.0,40254.20148895074,32238.165645550034,25750.06427691058,17020.190397935774
store_17,2015-07-26,0.0,43191.28436790385,39100.832312216706,30618.788992350128,23075.454698453814
store_17,2015-08-02,0.0,42996.2243897141,38655.165645550034,30300.677801436228,22682.221340682656
store_17,2015-08-09,0.0,40507.59298295292,32857.832312216706,26184.40695366922,17566.95241147099
store_17,2015-08-16,0.0,43188.81871904889,39123.49897888337,30629.43164136514,23095.45459997097
store_17,2015-08-23,0.0,40796.758740859135,33551.49897888337,26673.08330546563,18179.008221135748
store_17,2015-08-30,0.0,43569.55590552653,40030.832312216706,31269.75049331993,23896.03889305481
store_17,2015-09-06,0.0,40121.35307019393,31994.49897888337,25564.42711269198,16805.191456626337
store_18,2015-07-19,0.0,34006.937821440224,28433.916666666664,17980.99198573663,9318.756381390162
store_18,2015-07-26,0.0,36074.81921349209,33197.25,19474.14103165761,11187.870200353653
store_18,2015-08-02,0.0,35996.27203411538,32952.25,19411.27020388711,11091.73313548744
store_18,2015-08-09,0.0,34063.86771188153,28381.58333333333,18004.474590699345,9298.220981139828
store_18,2015-08-16,0.0,36458.7491039334,33907.916666666664,19734.677180106504,11466.733087829522
store_18,2015-08-23,0.0,34427.20192455669,29105.916666666664,18256.00950087269,9582.44661645177
store_18,2015-08-30,0.0,36776.22617375141,34525.25,19952.96867068218,11708.972331546833
store_18,2015-09-06,0.0,34330.250422946134,28756.249999999996,18173.867470411493,9445.238751084891
store_19,2015-07-19,0.0,17663.78643718545,15386.34371390769,12317.20039675066,7435.430772983213
store_19,2015-07-26,0.0,19385.98549963942,19446.955775664166,13873.396104811949,9570.703977543497
store_19,2015-08-02,0.0,19535.470276379114,19837.901170753976,14015.568460264605,9778.55970812821
store_19,2015-08-09,0.0,17681.812195975945,15554.846565843785,12356.720246157967,7531.492392106923
store_19,2015-08-16,0.0,19117.154115572775,18946.12529426693,13655.003437910951,9315.211932597542
store_19,2015-08-23,0.0,18050.067463741037,16498.404022690072,12703.359563840932,8032.115968352937
store_19,2015-08-30,0.0,19221.40938333787,19273.682751113214,13764.281037397826,9492.294088922868
store_19,2015-09-06,0.0,17516.037017220417,15336.628146203024,12238.756126044187,7426.956206818071
store_2,2015-07-19,0.0,29218.811896544423,23850.282253938683,23341.552836847964,16286.063075707967
store_2,2015-07-26,0.0,31254.300446162742,28614.94892060535,27260.49414812595,21531.26155410247
store_2,2015-08-02,0.0,30898.788995781062,27800.61558727202,26586.372747359765,20634.800109949836
store_2,2015-08-09,0.0,29244.277545399385,23955.282253938683,23416.89858082806,16401.652660197564
store_2,2015-08-16,0.0,30863.194666446278,27747.94892060535,26535.614590778398,20576.8218421741
store_2,2015-08-23,0.0,29394.254644636025,24335.61558727202,23722.61939078462,16820.343821793205
store_2,2015-08-30,0.0,31292.743194254344,28780.61558727202,27378.386468875633,21713.636231852717
store_2,2015-09-06,0.0,29269.374601015523,24074.61558727202,23500.345180249282,16533.021140347642
store_20,2015-07-19,0.0,24691.072743571327,20802.86311922368,17534.57489170785,11738.990738621686
store_20,2015-07-26,0.0,26137.41843604679,24179.86311922368,19680.362428446257,14532.60993129685
store_20,2015-08-02,0.0,26046.192699950825,23969.196452557015,19545.97863715713,14358.336184404076
store_20,2015-08-09,0.0,24960.109820997717,21437.196452557015,17936.252178546285,12263.742226496608
store_20,2015-08-16,0.0,26336.88408490175,24651.86311922368,19978.867417900186,14923.071364208512
store_20,2015-08-23,0.0,25768.658348805788,23328.196452557015,19137.10723858877,13828.069704538875
store_20,2015-08-30,0.0,26386.43261270982,24771.86311922368,20054.148728448086,15022.34122003351
store_20,2015-09-06,0.0,24795.492590899572,21061.86311922368,17695.734592307803,11953.248177443973
store_21,2015-07-19,0.0,34517.11626685329,29620.52807473572,26292.097175744984,18091.480478688976
store_21,2015-07-26,0.0,36590.58954929604,34472.19474140239,29471.032252814817,22337.651587440403
store_21,2015-08-02,0.0,35941.06283173879,32970.19474140239,28482.836629388315,21023.10352725257
store_21,2015-08-09,0.0,34580.107542752965,29808.19474140239,26405.90951818721,18255.72605300894
store_21,2015-08-16,0.0,36714.43796805286,34801.86140806905,29677.977047825712,22626.17534055309
store_21,2015-08-23,0.0,35105.768393352744,31061.861408069053,27221.96150292959,19352.93316671654
store_21,2015-08-30,0.0,36458.384532938355,34231.52807473572,29297.736120700094,22127.020495683722
store_21,2015-09-06,0.0,34519.71495823824,29721.52807473572,26336.706572438645,18179.87552135141
store_22,2015-07-19,0.0,47094.94590789482,38443.305555555555,31904.402912376936,17779.154095426322
store_22,2015-07-26,0.0,50518.2668672379,46328.63888888889,35233.66333139448,22269.302853711353
store_22,2015-08-02,0.0,49461.58782658097,43760.63888888889,34186.98022149911,20807.005506998983
store_22,2015-08-09,0.0,47584.48021449548,39278.305555555555,32338.924545068436,18254.628505280227
store_22,2015-08-16,0.0,50280.515459552844,45466.63888888889,34957.79183571558,21778.453822221454
store_22,2015-08-23,0.0,47331.836418895924,38483.97222222222,32063.054003341807,17802.31093295214
store_22,2015-08-30,0.0,50565.58594966757,45926.97222222222,35207.146148670974,22040.58163060798
store_22,2015-09-06,0.0,47495.62119472494,38661.305555555555,32193.93969206101,17903.289929376202
store_23,2015-07-19,0.0,26493.531923154824,20347.727371161087,19050.528516235187,12556.895914236007
store_23,2015-07-26,0.0,28693.740211050135,25473.727371161087,23100.983025775404,17783.779002420128
store_23,2015-08-02,0.0,28296.66278465973,24539.394037827755,22364.693699940755,16831.057367865564
store_23,2015-08-09,0.0,26542.44250112647,20438.394037827755,19127.218166743405,12649.34696118529
store_23,2015-08-16,0.0,28536.79364616464,25084.06070449442,22798.282221040503,17386.443436671187
store_23,2015-08-23,0.0,26858.716219774236,21160.727371161087,19701.136398214134,13385.896294784912
store_23,2015-08-30,0.0,28959.067364812403,26053.727371161087,23567.55625944419,18375.193788051572
store_23,2015-09-06,0.0,26596.56136699343,20533.394037827755,19209.022739831013,12746.216624349063
store_24,2015-07-19,0.0,21239.71439563941,17752.486897713334,14438.436726734042,9311.330745849937
store_24,2015-07-26,0.0,23562.749880547806,23173.139670387638,17578.652682451233,13369.516945809295
store_24,2015-08-02,0.0,22944.49965117049,21730.79244306194,16735.94253723105,12280.537606455142
store_24,2015-08-09,0.0,21354.106564650316,18020.111882402907,14576.810413435955,9490.336182734172
store_24,2015-08-16,0.0,22721.570620987288,21211.09798841054,16423.044500719996,11876.299822468747
store_24,2015-08-23,0.0,21513.17753446711,18391.75076108484,14781.195605537585,9754.587429401248
store_24,2015-08-30,0.0,23225.213019375507,22386.736867092477,17094.029224389986,12743.541174571938
store_24,2015-09-06,0.0,21292.248504283907,17876.722973100113,14471.005858181574,9353.849587983717
store_25,2015-07-19,0.0,19829.42780953693,16950.32646652765,14143.74631393532,8137.771208235974
store_25,2015-07-26,0.0,20734.00141913344,16950.32646652765,14725.602524054513,8137.771208235974
store_25,2015-08-02,0.0,20717.717885872808,16950.32646652765,14715.054944539163,8137.771208235974
store_25,2015-08-09,0.0,19481.862924040746,16950.32646652765,13919.935358801333,8137.771208235974
store_25,2015-08-16,0.0,20361.436533637258,16950.32646652765,14485.708623964578,8137.771208235974
store_25,2015-08-23,0.0,19296.295857519483,16950.32646652765,13800.412576640229,8137.771208235974
store_25,2015-08-30,0.0,20023.298038544563,16950.32646652765,14268.033926300883,8137.771208235974
store_25,2015-09-06,0.0,19274.443076712505,16950.32646652765,13786.210108304933,8137.771208235974
store_26,2015-07-19,0.0,43236.09259120104,36877.082882437724,29926.81719774785,19145.387637163363
store_26,2015-07-26,0.0,46117.423784881765,43602.94472621691,33858.483583942354,24323.86275675588
store_26,2015-08-02,0.0,45710.46926427677,42656.13990332943,33295.727647200125,23583.616171034257
store_26,2015-08-09,0.0,43678.229029386064,37917.00174710862,30511.53445404765,19917.95048541869
store_26,2015-08-16,0.0,46609.98879449535,44760.53025755448,34512.12651058695,25187.194080203484
store_26,2015-08-23,0.0,44030.8914167475,38745.39210133366,30980.490070749198,20537.217564457475
store_26,2015-08-30,0.0,46354.50832471394,44169.92061177951,34149.87368916436,24711.839632631687
store_26,2015-09-06,0.0,43574.553804108946,37686.11578889204,30343.70610908639,19700.33202306034
store_27,2015-07-19,0.0,27538.815400031053,23667.11111111111,18275.24515184171,11137.187915798067
store_27,2015-07-26,0.0,29210.258148122655,27590.777777777777,20076.13846312695,13522.518676035403
store_27,2015-08-02,0.0,28944.700896214257,26994.777777777777,19796.299932017555,13160.189952961377
store_27,2015-08-09,0.0,27446.143644305863,23521.777777777777,18191.96869999304,11048.834826726325
store_27,2015-08-16,0.0,29324.729249540324,27928.777777777777,20215.37555737108,13728.000401537114
store_27,2015-08-23,0.0,27043.600569060494,22629.777777777777,17770.40349396978,10506.55761031352
store_27,2015-08-30,0.0,29523.329031437814,28439.444444444445,20439.56000787091,14038.452081486448
store_27,2015-09-06,0.0,27490.200350957988,23719.11111111111,18260.990369308987,11168.800488952176
store_28,2015-07-19,0.0,23329.22527291005,19206.608546035248,12999.496823417436,7870.675924415019
store_28,2015-07-26,0.0,24824.39212132881,22689.608546035248,14668.843019986454,9925.71083137843
store_28,2015-08-02,0.0,24511.84468403328,21954.608546035248,14317.828543437368,9492.047134387874
store_28,2015-08-09,0.0,23086.154389594893,18622.275212701916,12722.729163700656,7525.908368485566
store_28,2015-08-16,0.0,24043.46409515651,20850.275212701916,13790.948607125241,8840.469888070544
store_28,2015-08-23,0.0,22985.059515003835,18374.941879368584,12606.339767185165,7379.977092672871
store_28,2015-08-30,0.0,24364.226363422593,21587.275212701916,14146.040565732064,9275.313622331822
store_28,2015-09-06,0.0,23205.678926127064,18878.275212701916,12849.508789814763,7676.953139138059
store_29,2015-07-19,0.0,31888.498934417963,26017.898701088903,18530.851193382055,9826.70870877979
store_29,2015-07-26,0.0,33688.78913220578,30211.86590559635,20068.434295222673,11811.407469430262
store_29,2015-08-02,0.0,33679.36504427931,30183.166443437127,20057.127636435926,11794.868375429483
store_29,2015-08-09,0.0,32442.940956352835,27291.466981277907,18995.6619822254,10421.474850295172
store_29,2015-08-16,0.0,34416.80258271208,31890.43418578535,20681.80058289474,12598.114248252343
store_29,2015-08-23,0.0,33057.521351928466,28712.068056959462,19515.18453445154,11088.861506588186
store_29,2015-08-30,0.0,34490.81154971628,32049.701928133574,20738.661400497105,12667.720351814041
store_29,2015-09-06,0.0,32725.95889036124,27925.002465974354,19224.92678318581,10709.97421976822
store_3,2015-07-19,0.0,41188.42972024934,35468.81756607798,36344.82648096621,27033.339272193538
store_3,2015-07-26,0.0,43897.350499641645,41753.53093682288,41321.319003348646,33920.366143290055
store_3,2015-08-02,0.0,43373.40179422291,40494.88217634201,40336.03267280906,32540.802154337674
store_3,2015-08-09,0.0,41796.013110651365,36778.20680017126,37408.0916688972,28467.557006906987
store_3,2015-08-16,0.0,42866.04245614542,39238.840158486906,39362.313977962716,31163.90993011655
store_3,2015-08-23,0.0,41581.4906295681,36205.45078196934,36974.42178814395,27839.495408695086
store_3,2015-08-30,0.0,42945.50122639027,39352.04039338391,39470.80156008432,31287.60280617737
store_3,2015-09-06,0.0,40195.93207184917,32900.27725161753,34381.264225025356,24217.092427176107
store_30,2015-07-19,0.0,14999.404024801548,12283.675336920325,11305.329810485919,6307.048871647502
store_30,2015-07-26,0.0,15483.445270814693,13428.809745556593,11765.807925301251,6976.485706441043
store_30,2015-08-02,0.0,15559.772231113551,13622.610820859529,11840.635780634937,7090.974733879398
store_30,2015-08-09,0.0,15204.813477126696,12810.07856282913,11507.517548591222,6618.432426207276
store_30,2015-08-16,0.0,16086.42615171127,14882.879638132064,12344.051960581548,7829.011429140088
store_30,2015-08-23,0.0,15427.753112010128,13361.680713435,11723.655364256832,6943.077727481587
store_30,2015-08-30,0.0,16038.794358023273,14803.148455404602,12304.260697249874,7785.37672090819
store_30,2015-09-06,0.0,15310.407032607847,13119.28286404087,11617.922500845607,6804.553555343127
store_31,2015-07-19,0.0,33124.988598551296,27908.399817315192,17748.47541183062,10133.727058734834
store_31,2015-07-26,0.0,35750.51698098901,34011.25357480981,20106.9457314407,13057.404336785527
store_31,2015-08-02,0.0,34925.18822056959,32062.107332304433,19354.736110870886,12117.842835507963
store_31,2015-08-09,0.0,33148.85946015016,27893.961089799057,17745.273784481502,10113.63567460181
store_31,2015-08-16,0.0,34435.530699730734,30872.814847293677,18896.868280305942,11538.460748650828
store_31,2015-08-23,0.0,33021.059082168445,27549.001938121633,17613.592089389138,9939.35310041393
store_31,2015-08-30,0.0,34809.87317889188,31699.52236228292,19217.829406447738,11926.327715336389
store_31,2015-09-06,0.0,33210.544418472455,27944.376119777542,17767.9188454948,10120.272270260162
store_32,2015-07-19,0.0,19452.880166593048,14994.740532907106,12500.024717947997,7631.790415159071
store_32,2015-07-26,0.0,21016.4548667021,18632.407199573772,14675.905532905857,10400.302320298957
store_32,2015-08-02,0.0,20632.600995382578,17726.07386624044,14136.529461064905,9710.520970525718
store_32,2015-08-09,0.0,19334.17569549163,14685.740532907106,12321.986532615529,7396.6203852805165
store_32,2015-08-16,0.0,20497.178967029253,17388.740532907104,13939.359402254737,9453.78734567448
store_32,2015-08-23,0.0,19356.03938142402,14715.407199573772,12344.116490850953,7419.198737663678
store_32,2015-08-30,0.0,20599.756938675928,17606.740532907104,14074.027516376409,9619.70018228783
store_32,2015-09-06,0.0,19438.33163878498,14886.07386624044,12450.50067906847,7549.087686205016
store_33,2015-07-19,0.0,22758.86440870633,18400.794731425878,16171.297655996414,9886.581336425734
store_33,2015-07-26,0.0,24479.15012299204,22407.794731425878,18382.344239402923,12846.03757552906
store_33,2015-08-02,0.0,23980.864408706326,21238.128064759207,17739.197585061076,11982.155041379357
store_33,2015-08-09,0.0,23150.435837277757,19293.461398092542,16668.748981088516,10545.87954858102
store_33,2015-08-16,0.0,24218.435837277757,21778.461398092542,18040.629671155744,12381.229874054383
store_33,2015-08-23,0.0,24026.15012299204,21322.794731425878,17791.152167828513,12044.687433420972
store_33,2015-08-30,0.0,24443.2929801349,22289.128064759207,18325.70482240434,12758.393750462861
store_33,2015-09-06,0.0,22902.435837277757,18686.794731425878,16341.289510684028,10097.812802456068
store_34,2015-07-19,0.0,35587.04044212091,32610.743219910626,24453.145211549985,14684.593287526663
store_34,2015-07-26,0.0,37368.33378999441,32610.743219910626,25587.332589828697,14684.593287526663
store_34,2015-08-02,0.0,36583.3414235822,32610.743219910626,25087.460570891344,14684.593287526663
store_34,2015-08-09,0.0,35274.49191431284,32610.743219910626,24254.027217641404,14684.593287526663
store_34,2015-08-16,0.0,36612.78526218634,32610.743219910626,25106.13832166232,14684.593287526663
store_34,2015-08-23,0.0,35332.2214672027,32610.743219910626,24290.715643131196,14684.593287526663
store_34,2015-08-30,0.0,36969.80052936191,32610.743219910626,25333.39423975775,14684.593287526663
store_34,2015-09-06,0.0,35933.808162949696,32610.743219910626,24673.700223441825,14684.593287526663
store_35,2015-07-19,0.0,22268.388646196174,17959.972222222223,18109.40797872503,11637.023302723694
store_35,2015-07-26,0.0,23739.08974391985,21359.63888888889,20251.54855324352,14649.4418736496
store_35,2015-08-02,0.0,23290.463050859187,20280.97222222222,19583.725165379645,13693.643609553492
store_35,2015-08-09,0.0,22561.50941174092,18548.305555555555,18505.518292250432,12158.340959129637
store_35,2015-08-16,0.0,23601.086797190223,20942.305555555555,20016.560222117125,14279.646006329353
store_35,2015-08-23,0.0,22547.48173264258,18452.305555555555,18463.10429756694,12073.276095081528
store_35,2015-08-30,0.0,23468.409298677427,20569.63888888889,19800.492916242853,13949.428929920374
store_35,2015-09-06,0.0,22758.727417059366,18882.305555555555,18750.613093222553,12454.295798630348
store_36,2015-07-19,0.0,27607.15794070891,22930.691895581178,17047.778035430158,9706.798928695509
store_36,2015-07-26,0.0,28850.86459283541,25830.691895581178,18206.77370236075,11215.105518407094
store_36,2015-08-02,0.0,28709.142673533337,25498.025228914514,18074.30351506355,11042.083682024087
store_36,2015-08-09,0.0,27547.277897088406,22785.025228914514,16990.878732484784,9631.03686206287
store_36,2015-08-16,0.0,28967.127406357766,26096.025228914514,18314.07087273594,11353.106902937026
store_36,2015-08-23,0.0,27797.691201341408,23365.358562247846,17223.588172001466,9932.871548578718
store_36,2015-08-30,0.0,29276.683567753622,26814.358562247846,18601.911974827417,11726.716178894323
store_36,2015-09-06,0.0,27876.96164845155,23546.358562247846,17296.762027545694,10027.010684005545
store_37,2015-07-19,0.0,31854.129564872626,25185.68463355776,20042.981563774207,11717.956185177922
store_37,2015-07-26,0.0,35007.724954873964,32519.206192415833,23904.481658203866,16686.748612539202
store_37,2015-08-02,0.0,34102.177487732435,30381.394417940573,22777.51554780925,15227.884859518908
store_37,2015-08-09,0.0,32508.344306305196,26637.582643465314,20804.683660866333,12679.120090201068
store_37,2015-08-16,0.0,34967.796839163675,32351.43753565672,23813.1198681544,16548.736710549114
store_37,2015-08-23,0.0,33979.963657736436,30021.62576118146,22585.02908210768,14959.573458693743
store_37,2015-08-30,0.0,34429.1304763092,31044.813986706202,23122.933282839575,15645.900933890473
store_37,2015-09-06,0.0,32400.01158059625,26285.335545564274,20615.158884243967,12407.860864311398
store_38,2015-07-19,0.0,47840.22441198799,38893.5,33568.17704422424,21355.624021951055
store_38,2015-07-26,0.0,50995.37405067023,46190.5,38184.80557083273,27401.334374639016
store_38,2015-08-02,0.0,50440.722768552645,44831.5,37342.89671956026,26275.37571090009
store_38,2015-08-09,0.0,48509.98658405125,40261.83333333333,34476.28618241225,22489.315538911633
store_38,2015-08-16,0.0,51059.73862378513,46146.83333333333,38202.35288191217,27365.155668494845
store_38,2015-08-23,0.0,48563.409123269594,40257.83333333333,34503.67018959416,22486.001458959498
store_38,2015-08-30,0.0,50686.99971330962,45148.83333333333,37602.82235421673,26538.292720436384
store_38,2015-09-06,0.0,48696.51199209411,40440.5,34648.57483912641,22637.34444344047
store_39,2015-07-19,0.0,27087.0156420703,22572.464615212375,18929.70423709478,11093.658621616505
store_39,2015-07-26,0.0,28623.939306192435,26151.131281879043,20458.476955496175,13176.73013423171
store_39,2015-08-02,0.0,28055.434398886,24817.131281879043,19891.199510555798,12400.234959726677
store_39,2015-08-09,0.0,26916.072348722424,22151.131281879043,18755.607745306443,10848.408771398023
store_39,2015-08-16,0.0,27774.710298558846,24147.131281879043,19609.116101138512,12010.241131452032
store_39,2015-08-23,0.0,26858.633962680986,22002.131281879043,18695.81544766166,10761.678800632468
store_39,2015-08-30,0.0,27643.12905537455,23825.131281879043,19475.511207837983,11822.811261743922
store_39,2015-09-06,0.0,26674.481290925258,21557.464615212375,18509.873299637984,10502.847075797457
store_4,2015-07-19,0.0,27425.24628661746,20514.083333333332,18735.023804957487,8802.662267914415
store_4,2015-07-26,0.0,29412.715483386302,25064.75,20211.210765667027,10837.410628366513
store_4,2015-08-02,0.0,29143.47039444086,24349.75,20008.434524705408,10517.711299830786
store_4,2015-08-09,0.0,27635.08244835256,20743.416666666664,18883.753693549723,8905.20452340746
store_4,2015-08-16,0.0,29183.408787978544,24269.416666666664,20033.224639703516,10481.791701613018
store_4,2015-08-23,0.0,28245.449413318816,21994.083333333332,19332.93451971279,9464.41752138697
store_4,2015-08-30,0.0,29712.49003865909,25330.416666666664,20421.930055234767,10956.198677244356
store_4,2015-09-06,0.0,28100.387806856503,21482.083333333332,19220.08727659454,9235.485974239708
store_40,2015-07-19,0.0,34723.27009948838,28240.854998891038,26380.352346194664,17249.49879806018
store_40,2015-07-26,0.0,37471.26900897584,34643.85499889104,30533.124336439956,22844.77156778398
store_40,2015-08-02,0.0,36493.12506132044,32352.521665557702,29050.078968328522,20842.48591943782
store_40,2015-08-09,0.0,34018.69539937933,26569.854998891038,25303.89090146969,15789.292520032928
store_40,2015-08-16,0.0,35767.69430886679,30641.854998891038,27945.66834404069,19347.61685523757
store_40,2015-08-23,0.0,34057.97893263996,26643.521665557702,25356.11602917678,15853.666265782784
store_40,2015-08-30,0.0,35924.83498498456,30990.521665557702,28176.153231769415,19652.299832859055
store_40,2015-09-06,0.0,34013.262465900596,26521.18833222437,25281.29056428663,15746.765068089586
store_41,2015-07-19,0.0,35418.77909939509,30656.173920641126,28877.886878872043,19800.739602903486
store_41,2015-07-26,0.0,37116.78128042017,34575.17392064113,31044.23354389079,22820.943484193718
store_41,2015-08-02,0.0,36595.35489001668,33315.50725397446,30362.715892838038,21850.172839692932
store_41,2015-08-09,0.0,35389.92849961319,30459.840587307794,28803.522241183433,19649.43399041051
store_41,2015-08-16,0.0,36542.216394923984,33105.50725397446,30269.634503048655,21688.334918011136
store_41,2015-08-23,0.0,36807.93286166336,33682.50725397446,30598.140820942477,22133.00387425111
store_41,2015-08-30,0.0,36464.79218554558,32838.84058730779,30145.390849244588,21482.826446034254
store_41,2015-09-06,0.0,35184.36579514209,29808.173920641126,28489.96079401522,19147.222662017008
store_42,2015-07-19,0.0,39995.61206015194,35411.00617258524,27802.048839208703,17958.6171955592
store_42,2015-07-26,0.0,41876.34052252926,39803.67283925191,30022.761662528283,20908.70231696432
store_42,2015-08-02,0.0,41711.92612776372,39424.33950591857,29829.86003358436,20653.94462473796
store_42,2015-08-09,0.0,39487.654590141035,34238.67283925191,27205.978606708923,17171.286085225172
store_42,2015-08-16,0.0,40737.95448108978,37160.33950591857,28682.679095728505,19133.45758993878
store_42,2015-08-23,0.0,39127.397229181384,33406.67283925191,26783.08431923893,16612.52053180074
store_42,2015-08-30,0.0,41227.26854870156,38310.67283925191,29262.42277609946,19906.013649581295
store_42,2015-09-06,0.0,39051.13986822173,33237.33950591857,26695.358062720312,16498.797414356985
