unique_id,ds,cutoff,y,Naive,WindowAverage,RWD,AutoARIMA,AutoETS,SeasonalNaive,SeasWA,Best-Fit,Equal-All,Equal-Best3,InverseMSE,InverseMSE-Best3
store_1,2014-04-07,2014-02-17,23776.0,29040.0,27314.125,28567.862068965518,23660.04373024585,28484.276237206566,30865.0,,23660.04373024585,23990.186719488276,27279.722910081946,24536.88841192006,24115.512753306542
store_1,2014-04-14,2014-02-17,31411.0,29040.0,27314.125,28500.41379310345,30140.36205839818,28484.276237206566,22552.0,,30140.36205839818,23718.73958410117,26668.82901946606,29610.134659008752,29704.994763713436
store_1,2014-05-26,2014-05-19,22891.0,28187.0,27015.5,28119.88732394366,22432.8515482951,28170.893769270682,29884.0,,22432.8515482951,23401.447520215635,26444.117182765032,23419.52521916731,22938.742476639498
store_1,2014-06-02,2014-05-19,32072.0,28187.0,27015.5,28052.774647887323,30385.859314723606,28170.893769270682,29112.0,,30385.859314723606,24417.718247411656,28837.7864382412,29999.02621072766,30187.171697022386
store_1,2014-06-09,2014-05-19,21174.0,28187.0,27015.5,27985.661971830985,21351.200556473235,28170.893769270682,24215.0,,21351.200556473235,22417.893756796413,24193.900185491075,22304.885853282263,21714.917722448106
store_1,2014-06-16,2014-05-19,26158.0,28187.0,27015.5,27918.549295774646,26302.756372511474,28170.893769270682,28675.0,,26302.756372511474,23752.814205365255,27331.085457503825,26585.5451746775,26431.451911396052
store_1,2014-06-23,2014-05-19,22763.0,28187.0,27015.5,27851.436619718308,20690.408410089545,28170.893769270682,25716.0,,20690.408410089545,22518.74839986836,24473.96947002985,21808.38109267074,21171.893197416306
store_1,2014-06-30,2014-05-19,29994.0,28187.0,27015.5,27784.323943661973,28222.656570281975,28170.893769270682,32134.0,,28222.656570281975,24502.05346903066,29124.05219009399,28307.255832282524,28331.522388914585
store_1,2014-07-07,2014-05-19,24021.0,28187.0,27015.5,27717.211267605635,22641.421494011807,28170.893769270682,24687.0,,22641.421494011807,22631.289504412587,24781.3071646706,23387.986861259393,22915.45239052902
store_1,2014-07-14,2014-05-19,29183.0,28187.0,27015.5,27650.098591549297,26764.9378616303,28170.893769270682,30566.0,,26764.9378616303,24050.632888921467,28115.4792872101,27033.5293393959,26932.482476738165
store_1,2014-08-25,2014-08-18,21841.0,26973.0,27188.125,26901.821428571428,21935.917998705598,26132.53171060606,30811.0,,21935.917998705598,22848.913733983296,26645.01433290186,22906.882515336143,22529.54274134581
store_1,2014-09-01,2014-08-18,28461.0,26973.0,27188.125,26830.64285714286,29028.43513503889,26092.295903957805,23848.0,,29028.43513503889,22851.49984230565,26688.186711679627,28537.95616699589,28735.082789834945
store_1,2014-09-08,2014-08-18,21896.0,26973.0,27188.125,26759.464285714286,22895.044135545653,26052.06009730955,31328.0,,22895.044135545653,23027.9562169385,27137.056378515215,23716.87695473493,23428.845299482728
store_1,2014-09-15,2014-08-18,25154.0,26973.0,27188.125,26688.285714285714,26398.952148131262,26011.824290661294,23022.0,,26398.952148131262,22326.02673615404,25536.359049377086,26315.02382826955,26293.984684497973
store_1,2014-09-22,2014-08-18,20688.0,26973.0,27188.125,26617.10714285714,20779.883747606375,25971.58848401304,26581.0,,20779.883747606375,22015.814910639507,24849.669582535455,21774.678526149008,21296.941516427534
store_1,2014-09-29,2014-08-18,25666.0,26973.0,27188.125,26545.928571428572,27301.448700085595,25931.35267736478,23066.0,,27301.448700085595,22429.40784983985,25851.85790002853,27060.248590745137,27121.951306229264
store_1,2014-10-06,2014-08-18,29578.0,26973.0,27188.125,26474.75,29667.087449330626,25891.116870716523,32549.0,,29667.087449330626,24106.154188578163,29801.40414977687,29378.082302056257,29678.35977171645
store_1,2014-10-13,2014-08-18,22808.0,26973.0,27188.125,26403.571428571428,22766.62382097571,25850.881064068268,20967.0,,22766.62382097571,21449.885901945057,23640.582940325236,23206.053167544716,22884.21494078693
store_1,2014-11-24,2014-11-17,38075.0,26772.0,27234.125,26708.288659793816,36193.587077715485,25597.377373243235,29972.0,,36193.587077715485,24639.62544439322,31133.237359238494,34697.35648457679,35548.54564525515
store_1,2014-12-01,2014-11-17,39709.0,26772.0,27234.125,26644.577319587628,38629.652031058875,25556.888234955564,36526.0,,38629.652031058875,25909.03465508601,34129.92567701962,36964.290092063784,38048.69148114313
store_1,2014-12-08,2014-11-17,31736.0,26772.0,27234.125,26580.865979381444,31894.942460812137,25516.399096667898,27887.0,,31894.942460812137,23697.904648123065,29005.35582027071,31040.353167961275,31527.58775852246
store_1,2014-12-15,2014-11-17,47041.0,26772.0,27234.125,26517.154639175256,47603.870497349766,25475.909958380227,46699.0,,47603.870497349766,28614.58001355789,40512.33183244992,44797.75640572899,46683.091004767564
store_1,2014-12-22,2014-11-17,27006.0,26772.0,27234.125,26453.443298969072,26638.3568882916,25435.42082009256,24501.0,,26638.3568882916,22433.478001050462,26124.493962763867,26538.469106715842,26576.09629601292
store_1,2014-12-29,2014-11-17,26066.0,26772.0,27234.125,26389.731958762888,25444.06379832349,25394.931681804894,23887.0,,25444.06379832349,22160.26463412732,25521.72959944116,25519.77462206662,25457.52164776019
store_1,2015-01-05,2014-11-17,27922.0,26772.0,27234.125,26326.0206185567,30198.92873506635,25354.442543517223,30000.0,,30198.92873506635,23697.930985305753,29144.351245022117,29697.469322268324,30062.138870125204
store_1,2015-01-12,2014-11-17,28522.0,26772.0,27234.125,26262.309278350516,29443.30123979195,25313.953405229557,23954.0,,29443.30123979195,22711.384131910287,26877.142079930647,28840.0771147237,29121.219098787475
store_1,2015-02-23,2015-02-16,25566.0,26902.0,27025.625,26847.0,25311.58323849234,28044.642402736612,25597.0,,25311.58323849234,22818.26437731842,25978.06941283078,25575.292700016384,25397.68974065681
store_1,2015-03-02,2015-02-16,31369.0,26902.0,27025.625,26792.0,31433.647043504563,28044.642402736612,30836.0,,31433.647043504563,24433.416349463023,29765.090681168185,30858.28404072457,31217.826682255454
store_1,2015-03-09,2015-02-16,23767.0,26902.0,27025.625,26737.0,23271.11514099878,28044.642402736612,23115.0,,23271.11514099878,22156.483220533628,24470.580046999592,23783.63387182756,23427.52165888993
store_1,2015-03-16,2015-02-16,27073.0,26902.0,27025.625,26682.0,26918.834340723002,28044.642402736612,28573.0,,26918.834340723002,23449.443106208513,27505.819780241,27018.275148376342,26991.649664600387
store_1,2015-03-23,2015-02-16,23788.0,26902.0,27025.625,26627.0,23923.26744946453,28044.642402736612,22628.0,,23923.26744946453,22164.36212174302,24525.630816488174,24304.603961457047,24004.433588142863
store_1,2015-03-30,2015-02-16,33019.0,26902.0,27025.625,26572.0,32418.06554292745,28044.642402736612,30142.0,,32418.06554292745,24443.476135094865,29861.896847642478,31644.830619205324,32090.365493051086
store_1,2015-04-06,2015-02-16,19546.0,26902.0,27025.625,26517.0,19292.810683307154,28044.642402736612,23776.0,,19292.810683307154,21651.154012291965,23364.811894435716,20496.135112145,19812.994099083586
store_1,2015-04-13,2015-02-16,27563.0,26902.0,27025.625,26462.0,28890.83454191167,28044.642402736612,31411.0,,28890.83454191167,24105.15742066404,29109.153180637222,28757.833934755712,28913.81573132706
store_1,2015-05-25,2015-05-18,22653.0,27740.0,25767.75,27697.62601626016,21535.602063945636,25825.883696596757,22891.0,,21535.602063945636,21636.837396686078,23398.117354648544,22255.05600289385,21775.02834473495
store_1,2015-06-01,2015-05-18,26600.0,27740.0,25767.75,27655.252032520326,28117.32868407932,25825.883696596757,32072.0,,28117.32868407932,23882.602059028057,28652.35956135977,28067.951084922828,28178.431050199342
store_1,2015-06-08,2015-05-18,23342.0,27740.0,25767.75,27612.878048780487,22162.072403763923,25825.883696596757,21174.0,,22162.072403763923,21468.940592734452,23034.607467921305,22709.299275100133,22277.731026009402
store_1,2015-06-15,2015-05-18,27314.0,27740.0,25767.75,27570.50406504065,27031.402075466598,25825.883696596757,26158.0,,27031.402075466598,22870.505691014856,26319.050691822198,26941.86576202772,26940.59362821197
store_1,2015-06-22,2015-05-18,21823.0,27740.0,25767.75,27528.130081300813,22272.039923417848,25825.883696596757,22763.0,,22272.039923417848,21699.5433859022,23600.929974472616,22857.980053068557,22443.893713688674
store_1,2015-06-29,2015-05-18,31175.0,27740.0,25767.75,27485.756097560974,30949.650218861178,25825.883696596757,29994.0,,30949.650218861178,23966.148573288414,28903.800072953723,30339.885192364178,30685.508387489645
store_1,2015-07-06,2015-05-18,23041.0,27740.0,25767.75,27443.38211382114,23732.918196559232,25825.883696596757,24021.0,,23732.918196559232,22075.847715282445,24507.222732186412,24117.079649483923,23833.04793041733
store_1,2015-07-13,2015-05-18,28548.0,27740.0,25767.75,27401.0081300813,30103.367040923535,25825.883696596757,29183.0,,30103.367040923535,23717.28698108594,28351.37234697451,29603.959785301773,29877.384749266665
store_10,2013-05-27,2013-05-20,44626.0,27796.0,34278.0,26988.78947368421,45215.94448073803,36376.313279469825,43133.0,,45215.94448073803,30541.14960484172,41575.08592006928,43540.5536504027,44739.327218716266
store_10,2013-06-03,2013-05-20,40585.0,27796.0,34278.0,26181.57894736842,43326.97804402284,36376.313279469825,29544.0,,43326.97804402284,28214.695752980155,36415.76377449755,41394.36858967585,42415.20027732717
store_10,2013-06-10,2013-05-20,31896.0,27796.0,34278.0,25374.368421052633,32794.3624323833,36376.313279469825,38407.0,,32794.3624323833,27860.863447557964,35859.22523728437,32935.12549358424,33198.34339039782
store_10,2013-06-17,2013-05-20,41199.0,27796.0,34278.0,24567.157894736843,41181.00937101987,36376.313279469825,32942.0,,41181.00937101987,28162.925792175218,36833.10755016323,39703.858519233814,40607.71208801324
store_10,2013-06-24,2013-05-20,36212.0,27796.0,34278.0,23759.947368421053,33686.64879569374,36376.313279469825,43002.0,,33686.64879569374,28414.12992051209,37688.32069172119,33831.7426446572,34215.535280494645
store_10,2013-07-01,2013-05-20,40659.0,27796.0,34278.0,22952.736842105263,41495.04070268281,36376.313279469825,30168.0,,41495.04070268281,27580.870117751125,36013.117994050874,39818.8812927442,40771.54274789285
store_10,2013-07-08,2013-05-20,32429.0,27796.0,34278.0,22145.526315789473,33044.14320497428,36376.313279469825,39806.0,,33044.14320497428,27635.140400033368,36408.81882814803,33130.429171921925,33488.072805001975
store_10,2013-07-15,2013-05-20,41498.0,27796.0,34278.0,21338.315789473683,40505.58209297485,36376.313279469825,31746.0,,40505.58209297485,27434.31588027405,36209.29845748156,39021.002071879215,39938.647751406636
store_10,2013-08-26,2013-08-19,44555.0,29523.0,38911.0,29097.6875,44016.73624608216,37372.953354770434,43133.0,,44016.73624608216,31722.053871550368,41507.563200284196,42841.00972220578,43688.66107501322
store_10,2013-09-02,2013-08-19,31865.0,29523.0,38911.0,28672.375,31337.731842904926,37372.953354770434,29544.0,,31337.731842904926,27908.722885382194,32751.561732558454,31687.361028439507,31520.94797641541
store_10,2013-09-09,2013-08-19,43435.0,29523.0,38911.0,28247.0625,41700.05729769214,37372.953354770434,38407.0,,41700.05729769214,30594.439021780367,39160.00355082085,40695.43165689118,41366.22537265311
store_10,2013-09-16,2013-08-19,28927.0,29523.0,38911.0,27821.75,29124.016403332236,37372.953354770434,32942.0,,29124.016403332236,27956.388536871807,33146.32325270089,29956.81723788222,29651.655450946768
store_10,2013-09-23,2013-08-19,42112.0,29523.0,38911.0,27396.4375,40696.16308672313,37372.953354770434,43002.0,,40696.16308672313,30985.93627735622,40357.03881383118,40024.24453379722,40653.56080528785
store_10,2013-09-30,2013-08-19,30521.0,29523.0,38911.0,26971.125,30519.776937646755,37372.953354770434,30168.0,,30519.776937646755,27637.979327488167,32686.910097472395,30992.265199311885,30802.331072648223
store_10,2013-10-07,2013-08-19,40832.0,29523.0,38911.0,26545.8125,41758.82728328176,37372.953354770434,39806.0,,41758.82728328176,30559.65616257888,39645.92687935073,40764.27976471198,41481.69857568059
store_10,2013-10-14,2013-08-19,28964.0,29523.0,38911.0,26120.5,30431.218933332042,37372.953354770434,31746.0,,30431.218933332042,27729.238898300355,33183.39076270082,30963.717588323136,30791.313881952312
store_10,2013-11-25,2013-11-18,42602.0,41838.0,36184.25,41809.22222222222,39159.116856490386,37253.37238574503,43133.0,,39159.116856490386,34196.7087806368,39848.49641407847,39256.264656897125,39251.927716498816
store_10,2013-12-02,2013-11-18,51993.0,41838.0,36184.25,41780.444444444445,47127.60048083397,37253.37238574503,29544.0,,47127.60048083397,33389.666758717634,37974.99095552633,45363.48481942666,45920.60128869591
store_10,2013-12-09,2013-11-18,39641.0,41838.0,36184.25,41751.666666666664,36918.9703610309,37253.37238574503,38407.0,,36918.9703610309,33193.32277334894,37526.44758225864,37191.842340737734,36999.31139722021
store_10,2013-12-16,2013-11-18,62250.0,41838.0,36184.25,41722.88888888889,56580.78412135933,37253.37238574503,32942.0,,56580.78412135933,35217.32791371332,42258.71883570145,53398.57141909996,54694.841866573755
store_10,2013-12-23,2013-11-18,30627.0,41838.0,36184.25,41694.11111111111,28157.29538424556,37253.37238574503,43002.0,,28157.29538424556,32589.86126872881,36137.5559233302,30055.753353802025,29209.342413094986
store_10,2013-12-30,2013-11-18,30270.0,41838.0,36184.25,41665.333333333336,29544.85369219952,37253.37238574503,30168.0,,29544.85369219952,30950.544201611126,32322.075359314847,30694.775342576868,29907.721860123344
store_10,2014-01-06,2013-11-18,47665.0,41838.0,36184.25,41636.555555555555,44394.76157439506,37253.37238574503,39806.0,,44394.76157439506,34444.70564509938,40484.7113200467,43492.490778098596,43881.21931645323
store_10,2014-01-13,2013-11-18,30772.0,41838.0,36184.25,41607.77777777778,31617.68127229956,37253.37238574503,31746.0,,31617.68127229956,31463.868776546053,33539.01788601486,32489.408382259295,31868.5035903641
store_10,2014-02-24,2014-02-17,33237.0,42214.0,38025.0,42198.15517241379,33935.04421451836,38041.76938622008,31746.0,,33935.04421451836,32308.566967593175,34574.27120024615,34548.45316262326,34016.89297377525
store_10,2014-03-03,2014-02-17,45587.0,42214.0,38025.0,42182.31034482759,44614.20054067689,38041.76938622008,42586.0,,44614.20054067689,35380.46861024636,41747.32330896566,43910.20402492211,44238.62543524977
store_10,2014-03-10,2014-02-17,30311.0,42214.0,38025.0,42166.46551724138,30063.987646704714,38041.76938622008,32451.0,,30063.987646704714,31851.746078595166,33518.91901097493,31341.806962482267,30516.559746254694
store_10,2014-03-17,2014-02-17,42120.0,42214.0,38025.0,42150.620689655174,41774.483861368324,38041.76938622008,42017.0,,41774.483861368324,34888.981991034794,40611.0844158628,41513.71282669275,41622.83653013585
store_10,2014-03-24,2014-02-17,34022.0,42214.0,38025.0,42134.775862068964,33087.36759382923,38041.76938622008,47291.0,,33087.36759382923,34399.13040601689,39473.37899334977,34468.32515315848,33930.90900732825
store_10,2014-03-31,2014-02-17,45017.0,42214.0,38025.0,42118.93103448276,44925.0153015962,38041.76938622008,26146.0,,44925.0153015962,33067.245103185574,36370.92822927209,43502.754745102146,43795.26520054245
store_10,2014-04-07,2014-02-17,33555.0,42214.0,38025.0,42103.08620689655,33186.26319957629,38041.76938622008,41795.0,,33186.26319957629,33623.58839895613,37674.344195265454,34327.69663816994,33778.11857026222
store_10,2014-04-14,2014-02-17,45641.0,42214.0,38025.0,42087.24137931035,44442.18977457954,38041.76938622008,29256.0,,44442.18977457954,33438.02864858714,37246.653053599875,43224.58356122418,43492.30277593364
store_10,2014-05-26,2014-05-19,32771.0,39851.0,38460.875,39804.77464788732,31330.442622193834,38017.808770083255,44626.0,,31330.442622193834,33155.84300573777,37991.41713075903,32798.624076378386,32209.21527161931
store_10,2014-06-02,2014-05-19,45157.0,39851.0,38460.875,39758.54929577465,45060.89800128888,38017.808770083255,40585.0,,45060.89800128888,34533.44729530668,41221.23559045738,44106.62295330561,44556.622102656234
store_10,2014-06-09,2014-05-19,29955.0,39851.0,38460.875,39712.32394366197,29436.5756682168,38017.808770083255,31896.0,,29436.5756682168,31053.51191170886,33116.79481276668,30698.640633437608,29918.599245857684
store_10,2014-06-16,2014-05-19,44066.0,39851.0,38460.875,39666.09859154929,43706.69782726071,38017.808770083255,41199.0,,43706.69782726071,34414.497169841896,40974.50219911465,42997.96366639626,43348.35470377848
store_10,2014-06-23,2014-05-19,34683.0,39851.0,38460.875,39619.873239436616,35274.10871854506,38017.808770083255,36212.0,,35274.10871854506,32490.80938972356,36501.30582954277,35749.04508469268,35434.927570118125
store_10,2014-06-30,2014-05-19,45864.0,39851.0,38460.875,39573.64788732395,46191.72495073511,38017.808770083255,40659.0,,46191.72495073511,34679.15094402033,41622.84457360612,45050.484246608845,45591.53017320494
store_10,2014-07-07,2014-05-19,35790.0,39851.0,38460.875,39527.42253521127,36167.60161687294,38017.808770083255,32429.0,,36167.60161687294,32064.815417452493,35538.13679565206,36340.406044996074,36082.77814138208
store_10,2014-07-14,2014-05-19,42255.0,39851.0,38460.875,39481.19718309859,42133.018806874636,38017.808770083255,41498.0,,42133.018806874636,34205.98568000807,40549.609192319294,41691.153382435616,41925.93206529836
store_10,2014-08-25,2014-08-18,38964.0,46443.0,40316.0,46482.40476190476,41239.994602435705,38206.40311577149,44555.0,,41239.994602435705,36748.97178287314,41333.7992394024,41461.49105919934,41254.61194830171
store_10,2014-09-01,2014-08-18,43928.0,46443.0,40316.0,46521.80952380953,44378.43957784358,38206.40311577149,31865.0,,44378.43957784358,35390.0931739178,38149.94756453836,43570.79920173349,43556.665560302805
store_10,2014-09-08,2014-08-18,30805.0,46443.0,40316.0,46561.21428571428,31856.321350163347,38206.40311577149,43435.0,,31856.321350163347,35259.70553594988,37832.574821978276,33577.19924417366,32644.50878134563
store_10,2014-09-15,2014-08-18,38535.0,46443.0,40316.0,46600.619047619046,39397.968377751706,38206.40311577149,28927.0,,39397.968377751706,34270.141505877466,35510.45716450773,39292.03300548112,38883.15132738073
store_10,2014-09-22,2014-08-18,30134.0,46443.0,40316.0,46640.02380952381,29979.51717384456,38206.40311577149,42112.0,,29979.51717384456,34813.84915701998,36765.973429872014,31957.14402973491,30873.831287484936
store_10,2014-09-29,2014-08-18,41431.0,46443.0,40316.0,46679.42857142857,42298.94090262626,38206.40311577149,30521.0,,42298.94090262626,34923.538941403756,37008.78133946592,41782.23965372357,41600.144446748905
store_10,2014-10-06,2014-08-18,42597.0,46443.0,40316.0,46718.833333333336,42880.77811348485,38206.40311577149,40832.0,,42880.77811348485,36485.28779465567,40639.72707641878,42686.82587285548,42586.85724753508
store_10,2014-10-13,2014-08-18,28974.0,46443.0,40316.0,46758.23809523809,29266.92838406696,38206.40311577149,28964.0,,29266.92838406696,32850.65279929665,32145.777166612817,30831.835283094348,29642.394907778365
store_10,2014-11-24,2014-11-17,51837.0,32708.0,38153.5,32600.525773195877,50830.54271544027,38109.331202249574,42602.0,,50830.54271544027,33571.98567012653,43847.291305896615,48668.75722564926,49913.34541326018
store_10,2014-12-01,2014-11-17,57304.0,32708.0,38153.5,32493.05154639175,53543.35623682436,38109.331202249574,51993.0,,53543.35623682436,35285.7484264951,47881.89581302465,51313.46242756595,52803.436459686316
store_10,2014-12-08,2014-11-17,38339.0,32708.0,38153.5,32385.577319587628,35792.53767784315,38109.331202249574,39641.0,,35792.53767784315,30969.99231424005,37847.62296003091,35978.98840810768,36063.48033702349
store_10,2014-12-15,2014-11-17,60755.0,32708.0,38153.5,32278.103092783505,55694.697612748925,38109.331202249574,62250.0,,55694.697612748925,37027.66170111171,52018.0096049995,53521.76147501775,55219.59617341463
store_10,2014-12-22,2014-11-17,33273.0,32708.0,38153.5,32170.628865979383,32502.60408050861,38109.331202249574,30627.0,,32502.60408050861,29181.580592676793,33746.311760919394,32860.33496755259,32663.56094505199
store_10,2014-12-29,2014-11-17,33051.0,32708.0,38153.5,32063.154639175256,31982.320524263585,38109.331202249574,30270.0,,31982.320524263585,29040.900909384058,33453.88390883772,32408.81598514819,32173.129107984187
store_10,2015-01-05,2014-11-17,44547.0,32708.0,38153.5,31955.680412371134,42485.69704776229,38109.331202249574,47665.0,,42485.69704776229,33011.02980891186,42753.342750003954,41887.16489901293,42524.336524105755
store_10,2015-01-12,2014-11-17,41736.0,32708.0,38153.5,31848.20618556701,39914.77374873234,38109.331202249574,30772.0,,39914.77374873234,30215.115876649845,36265.36831699397,39052.541476368984,39431.98098436126
store_10,2015-02-23,2015-02-16,34313.0,41773.0,39060.875,41760.63636363636,33907.1344034156,38640.87817660963,33237.0,,33907.1344034156,32625.64627766594,35261.67086000841,34627.88737701944,34083.418211751035
store_10,2015-03-02,2015-02-16,45950.0,41773.0,39060.875,41748.27272727273,47334.039248669294,38640.87817660963,45587.0,,47334.039248669294,36306.29502179309,43853.972475092974,46346.7803944089,46878.6457342632
store_10,2015-03-09,2015-02-16,35299.0,41773.0,39060.875,41735.90909090909,34860.58679776269,38640.87817660963,30311.0,,34860.58679776269,32340.3212950402,34604.15499145744,35305.5240817248,34823.862061954795
store_10,2015-03-16,2015-02-16,44068.0,41773.0,39060.875,41723.545454545456,44866.09555089257,38640.87817660963,42120.0,,44866.09555089257,35454.913454578236,41875.6579091674,44143.71798655857,44473.881521120435
store_10,2015-03-23,2015-02-16,35014.0,41773.0,39060.875,41711.181818181816,34886.755760991306,38640.87817660963,34022.0,,34886.755760991306,32870.67010796897,35849.87797920031,35477.139638397945,35011.82134753397
store_10,2015-03-30,2015-02-16,52685.0,41773.0,39060.875,41698.818181818184,50365.22383385881,38640.87817660963,45017.0,,50365.22383385881,36650.82788461237,44674.36733682281,48855.36762799002,49618.74579862067
